number;name;stereotype
103;Bidirectional Adaptation - Bi T Connected;role
103;Defined Geographical Element;category
103;Source SN-FEP Bi Component;role
103;Forwarding End Point;category
103;Site;kind
103;Layer Processor Function;kind
103;Bidirectional Connected Subnetwork;role
103;Termination Source Output;kind
103;Source M-FP Binding;relator
103;Active Intermediate Bidirectional M-FP;role
103;Sink M-FEP Binding;relator
103;Ingress SN Sk;role
103;Source LPF-FEP Bi Component;role
103;Subnetwork Composed Path Layer;role
103;Bi M - Bidirectional Termination Connected;role
103;Mapped TF Output;roleMixin
103;A So - Adaptation Sink Connected;role
103;Uni Matrix - A Sk Connected;role
103;Module Switch OTN;subkind
103;Active Sk PM-FEP - PM LC connected;role
103;Forwarding Function CFTE;subkind
103;LC Composed Layer Network;role
103;Mapped Module Input Interface;role
103;Topological SN Representation;subkind
103;Bound Input Interface PM;role
103;Sink SN-FEP Binding;relator
103;Source MC;subkind
103;Source MC Bi Component;role
103;LPF Sk Bidirectional Component;subkind
103;SN - Termination Source Connected;role
103;Source LP-FP;kind
103;Intermediate CFTE;subkind
103;Egress MC Sk;role
103;Forwarding Rule Sk-So;relator
103;LPF - Termination Source Connected;role
103;Active So M-FEP - So MC connected;role
103;Bidirectional Layer Processor Function;kind
103;Bi A - Bi Matrix Connected;role
103;Bi Matrix - A Bi Connected;role
103;Bidirectional SN-FEP;kind
103;T Sk Input - Sk A-FEP Bound;role
103;Bidirectional M-FEP;kind
103;Directly Bound Reference Point;category
103;A So Input - So L-FP Bound;role
103;Access Point;category
103;Source FEP;category
103;A So Input - So SN-FP Bound;role
103;Bidirectional Layer Processor - A Bi Connected;role
103;Sink M-FP;kind
103;Source M-FEP Binding;relator
103;Transport Function;category
103;Ingress SN So;role
103;Source L-FP Binding;relator
103;Sk Matrix Bi Component;role
103;Physical Media;category
103;Equipment Site Component;role
103;Matrix;category
103;Sink LP-FP Bi Component;role
103;Termination Source Input;kind
103;Physical Media Layer Termination;subkind
103;Layer Processor Source Process;kind
103;Termination Sink Input;kind
103;A So Input - So A-FEP Bound;role
103;Transmission Media Layer Network;subkind
103;Adaptation Sink Input;kind
103;Bidirectional Path NC;subkind
103;Bound Output Interface;role
103;End Forwarding;relator
103;Mapped Module Output Interface;role
103;Source SN-FEP;kind
103;Bi End CFTE;subkind
103;Multiple Equipment Composed Site;role
103;Forwarding Rule;relator
103;Bi A - Bidirectional Termination Connected;role
103;Bidirectional CFTE;subkind
103;LPF - Termination Sink Connected;role
103;Unidirectional LC;subkind
103;Layer Processor Sink - A Connected;role
103;Termination Function;kind
103;Active So SN-FEP - End CFTE connected;role
103;Forwarding Function Matrix;subkind
103;A Sk Output - A-FP Bound;role
103;Active End Bidirectional SN-FEP;role
103;Physical Media Input;kind
103;Adaptation Source Input;kind
103;Forwarding Rule So SN;relator
103;Sink SN-FEP;kind
103;Bidirectional Termination;subkind
103;Unidirectional MC;subkind
103;Bi Path LC;subkind
103;Ag PM - Bidirectional Termination Connected;role
103;A Sk - Termination Sink Connected;role
103;Layer Processor Process;kind
103;Layer Processor Source Output;kind
103;Module Input Interface;kind
103;Path LC;subkind
104;PersonUnderECGMonitoring;role
104;HeartElectricalActivity;quality
104;ECGLeadBipolarLimb;subkind
104;ECGRecordingSession;ComplexAction
104;Property;quality
104;Measurement;kind
104;Device;kind
104;LivingPerson;phase
104;UnitOfMeasurement;category
104;TimeSeriesMeasurements;collective
104;Sensor;kind
104;ECGSampleSequence;subkind
104;ElectricPotential;quantity
104;ECGDevice;subkind
104;ECGLeadUnipolar;subkind
104;Task;ComplexEvent
104;ECGLead;kind
104;float;datatype
105;Normal;subkind
105;BodySurface;kind
105;RightVentricle;kind
105;CSAAsCEIConductor;role
105;SANodeMyocytesPolarized;phase
105;HisPurkinjeElectricalImpulse;kind
105;DepolarizationOfCSVMyocytes;event
105;Baseline;subkind
105;HeartAsBloodContainer;role
105;ECMOfCSA;quantity
105;BloodInLungs;kind
105;AVNodeCells;subkind
105;ECGForm;kind
105;BodySurfaceRegionAsObjectOfMeasure;role
105;PeripheralsAsBloodContainer;role
105;DateDomain;datatype
105;TimeDomain;datatype
105;HisElectricalImpulse;phase
105;ToGenerateCEI;mode
105;LVBloodStoring;relator
105;SANodeAsCEIConductor;role
105;PurkinjeElectircalImpulse;phase
105;BloodInPeripherals;kind
105;BodySurfaceRegion;kind
105;ECMOfCSV;quantity
105;CSAMyocytesPolarized;phase
105;Observation;event
105;DepolarizationOfPacemakerSANodeMyocytes;event
105;LeftVentricleAsPump;role
105;Patient;role
105;LABloodStoring;relator
105;STSegment;subkind
105;PeripheralsBloodStoring;relator
105;p.d.Seq({mV});datatype
105;RightAtriumAsBloodContainer;role
105;Chamber;category
105;RightAtriumAsPump;role
105;CSVMyocytes;collective
105;TWave;subkind
105;CSAMyocytesDepolarized;phase
105;WaveForm;subkind
105;RightVentricleAsPump;role
105;RightVentricleAsBloodContainer;role
105;BloodInHumanBody;kind
105;Muscle;category
105;Peripherals;kind
105;Person;kind
105;CSVAsEPsAccumulator;role
105;ElectrodeAsAMeasurer;role
105;LungAsBloodContainer;role
105;ConductingSystemOfVentricles;kind
105;LungBloodStoring;relator
105;ECMOfSANode;quantity
105;CEIConductor;roleMixin
105;Geometric Form;category
105;SANodeAsCEIGenerator;role
105;LowpassFilter;subkind
105;Wave;subkind
105;ObservationSeries;event
105;TransitionalSANodeMyocytes;collective
105;Abnormal;subkind
105;PWave;subkind
105;FilteringTecnique;kind
105;Segment;subkind
105;DepolarizationOfCSAMyocytes;event
105;QRSComplex;subkind
105;AVElectricalImpulse;kind
105;ConductingSystemOfAtria;kind
105;Electrode;kind
105;NonPacemakerCells;subkind
105;CEIGenerator;roleMixin
105;EPsAccumulator;roleMixin
105;LeftAtriumAsBloodContainer;role
105;CSVMyocytesPolarized;phase
105;RABloodStoring;relator
105;CardiacElectricalImpulse;mode
105;PacemakerSANodeMyocytes;collective
105;RightAtrium;kind
105;CSVMyocytesDepolarized;phase
105;RVContraction;relator
105;BloodInLeftVentricle;kind
105;RAContraction;relator
105;Cycle;subkind
105;Physician;role
105;LeftAtriumAsPump;role
105;LeftVentricleAsBloodContainer;role
105;SAElecticalImpulse;kind
105;SWave;subkind
105;ECGRecord;kind
105;Lead;kind
105;BloodinRightAtrium;kind
105;Non-ElementaryForm;subkind
105;SANodeCells;subkind
105;ECGRecordingDevice;kind
105;BloodinRightVentricle;kind
105;SANodeMyocytes;collective
105;SANodeMyocytesDepolarized;phase
105;ECGRecordingSession;event
105;Lungs;kind
105;CSVAsCEIConductor;role
105;EPR;kind
105;HeartCells;collective
105;SANode;kind
105;ToConductCEI;mode
105;RVBloodStoring;relator
105;PRSegment;subkind
105;LAContraction;relator
105;Sample;kind
105;ElementaryForm;subkind
105;BandpassFilter;subkind
105;CSAMyocytes;collective
105;HumanHeart;kind
105;PacemakerCells;subkind
105;p.d.(mV);datatype
105;CorrelatedObservationSeries;event
105;LeftVentricle;kind
105;SampleSequence;collective
105;sampleRate(Hz);datatype
105;LeftAtrium;kind
105;ToRestoreEPs;mode
105;Period(ms);datatype
105;HeartAsPump;kind
105;Placement;relator
105;ElectricalPotential(mV);datatype
105;HumanBody;kind
105;LVContraction;relator
105;RepolarizationOfCSVMyocytes;event
105;BloodInLeftAtrium;kind
105;QWave;subkind
105;RWave;subkind
105;Treatment;relator
105;Annotation;datatype
105;TPSegment;subkind
106;LEEDCertified;role
106;Equipment;kind
106;LEEDSilver;role
106;BusStop;subkind
106;LEEDGold;role
106;Score;quality
106;CityData;kind
106;IndoorEnvironmentQuality;subkind
106;EnergyAtmosphere;subkind
106;Space;subkind
106;Construction;subkind
106;Zone;kind
106;Certificate;relator
106;Park;subkind
106;Floor;subkind
106;WaterEfficiency;subkind
106;BuildinCertified;subkind
106;LocationTransportation;subkind
106;MaterialClassification;mode
106;CertificationArea;subkind
106;LEEDPlatinum;role
106;BikePath;subkind
106;MaterialResource;subkind
106;Material;kind
106;Geometry;category
106;IntegrativeProcess;subkind
106;SustainableSite;subkind
106;Certification;kind
106;Area;quality
107;Flow Termination Sink Input;kind
107;Flow Termination Sink;subkind
107;Source AP Binding;relator
107;Flow Termination Function;kind
107;FT So Input - So AP Binded;role
107;Adaptation Sink Input;kind
107;Adaptation Source Output;kind
107;Source AP;role
107;Flow Termination Source Input;kind
107;FT Sk Output - Sk AP Binded;role
107;A Sk Input - Sk AP Binded;role
107;AP;kind
107;Adaptation Sink;subkind
107;Adaptation Function;kind
107;Adaptation Source Input;kind
107;A So Output - So AP Binding;role
107;Flow Termination Source;subkind
107;Sink AP;role
107;Adaptation Source;subkind
107;Flow Termination Source Output;kind
107;Transport Processing Function;category
107;Flow Termination Sink Output;kind
107;Adaptation Sink Output;kind
107;Sink AP Binding;relator
108;Inheritance Visibility;quality
108;Mutability;quality
108;Attribute (Member Variable);subkind
108;Superclass;role
108;Inheritance;relator
108;Method (Member Function);kind
108;Class Variable;subkind
108;Primitive Type;subkind
108;Extendable Class;subkind
108;Concrete Method;subkind
108;Element Visibility;quality
108;Physical Module;subkind
108;Type;category
108;Non-Overridable Method;subkind
108;Instance Method;subkind
108;Software System;kind
108;Code;kind
108;Logical Module;subkind
108;Instance Variable;subkind
108;Destructor Method;subkind
108;Return Type;quality
108;Type Parameter;kind
108;Abstract Method;subkind
108;Root Class;subkind
108;Module;kind
108;Class Method;subkind
108;Artifact;category
108;Subclass;role
108;Object-Oriented Programming Language;subkind
108;Overridable Method;subkind
108;Parameter Variabe;subkind
108;Programming Language;subkind
108;Generic Method;subkind
108;Non-Extendable Class;subkind
108;Named Element;category
108;Software Item;category
108;Name;quality
108;Accessor Method;subkind
108;Value Type;quality
108;Class;kind
108;Local Variable;subkind
108;Language;kind
108;Object-Oriented Source Code;subkind
108;Variable;kind
108;Constructor Method;subkind
108;Abstract Class;subkind
108;Block;kind
108;Source Code;subkind
108;Type Parameter;kind
108;Method Variable;subkind
108;Nested Class;role
108;Generic Class;subkind
108;Nesting;relator
108;Program;kind
108;Member;category
108;Concrete Class;subkind
109;HighWaterProtectionImplementer;role
109;WeatherOrganization;subkind
109;FloodDamage;kind
109;EvacuationRegistration;kind
109;FloodEvacuationPlan;kind
109;FloodDefenseManager;role
109;Organization;kind
109;WeatherForecast;kind
109;FloodEvent;kind
109;EvacuationOrganization;subkind
109;WeatherForecaster;role
109;FloodDefenseMeasuresImplementer;role
109;FloodForecaster;role
109;Resource;kind
109;FloodEvacuation;kind
109;HighWaterProtectionMeasureEvaluator;role
109;HighWaterProtectionMeasure;kind
109;FloodForecast;kind
109;People;kind
109;FloodDefenseOrganization;subkind
109;FloodEvacuationImplementer;role
109;Area;kind
109;SelectedHighWaterProtectionMeasure;phase
109;FloodManagementOrganization;subkind
109;EvaluatedHighWaterProtectionMeasure;phase
109;HighWaterController;role
109;Victim;role
109;FloodDefenseMeasures;kind
109;ImplementedHighWaterProtectionMeasure;phase
109;FloodEvacuationManager;role
110;Enrolment;relator
110;Insurance Policy;kind
110;Student;role
110;Obligatory Internship;relator
110;Employer;role
110;Natural Person;subkind
110;Voluntary Internship;relator
110;Intern;role
110;Internship;relator
110;Insurance Carrier;role
110;Post Graduate Student;role
110;Supervisor;role
110;Personal Injury Insurance;relator
110;Employee;role
110;Organization Insured;role
110;Educational Institution;role
110;High School Student;role
110;Employment;relator
110;Legal Person;kind
110;College Student;role
110;Part Time Internship;relator
110;Educational Supervisor;role
110;Internship Provider Organization;role
110;Full Time Internship;relator
110;Juridical Person;subkind
110;Term of commitment;kind
111;Shipper;role
111;Legal_Rule;subkind
111;Duty_Holder;roleMixin
111;Right_Holder;roleMixin
111;Right_to_Indemnity;mode
111;Duty_to_Indemnity;mode
111;Carrier;role
111;Inaccuracies;kind
111;Loss_or_Damage_of_Goods;event
111;Right_Duty_to_Indemnity;relator
112;Software Sytem;collective
112;Program;collective
113;Technology;collective
113;Object;category
113;Community;collective
113;Physical Object;category
113;Data File;category
113;Program File;category
113;Digital Technology;collective
113;Object Structure;category
113;Object Function;category
113;Technological Object;category
113;Technical Identity of Object;relator
113;Component Part;category
113;Bitstring;category
113;Social Object;category
113;Digital Object;category
113;Syntactic Object;category
113;Nonmaterial;category
113;Hybrid;category
113;Material;category
114;Operating Expense;kind
114;Increment Event;subkind
114;....;subkind
114;...;subkind
114;REA Duality;relator
114;Asset;phase
114;Revenue Account;subkind
114;Balanced Duality;relator
114;Resource Cost Driver;relator
114;Routing;relator
114;Equipment;subkind
114;Activity Pool;subkind
114;Cost Pool;subkind
114;Expense Account;subkind
114;Debit Event;subkind
114;Asset Account;subkind
114;Decrement Event;subkind
114;Activity;kind
114;Activity Level;kind
114;Capacity Resource;subkind
114;Raw Material;subkind
114;Production Volume;kind
114;Equity Account;subkind
114;Data Pool;kind
114;General Ledger Account;kind
114;Personnel;subkind
114;Liability Account;subkind
114;Claim;phase
114;Material Resource;subkind
114;Economic Resource;kind
114;Activity Cost Driver;relator
114;Bill of Material;relator
114;Equity;phase
114;Finished Good;subkind
114;Planning Period;kind
114;Economic Agent;kind
114;Liability;phase
114;Credit Event;subkind
114;Economic Event;kind
115;AppleCultivar;type
115;ApplePathology;mode
115;ApplePostHarvestPathologyEnablingFactor;category
115;AppleQualityState;event
115;SpatialEntity;category
115;StorageFacility;role
115;Photograph;kind
115;PathogenSign;relator
115;PressureMarkInApple;mode
115;Photographer;role
115;AppleColor;quality
115;AppleNutritionalFactor;quality
115;SpatialRegion;kind
115;Temperature;quality
115;AppleColorSpace;datatype
115;ApplePart;category
115;ApplePathologyManifestation;event
115;HumidityQualitySpace;datatype
115;PhysicalQualityStateOfSpatialEntityDuringAppleHandling;event
115;AppleLowNutritionalFactor;quality
115;AppleSymptomsPrototypeAssignment;relator
115;AppleExocarp;subkind
115;AppleDiseaseType;type
115;PrototypicalApplePathogenSignPhotograph;role
115;PhysicalQualityState;event
115;Event;category
115;HoleInApple;mode
115;AppleEndurant;category
115;AppleSymptomManifestation;event
115;PathologicalAppleSubstance;phase
115;AppleStain;mode
115;PathogenType;type
115;ApplePreHarvestPathologyEnablingFactor;category
115;Apple;kind
115;PhotographAutorship;relator
115;InsectStingInApple;mode
115;AppleSubstance;category
115;GasConcentrationQualitySpace;datatype
115;AppleDisorderType;type
115;AppleStorage;event
115;AppleQualitySpace;datatype
115;PathogenCollective;collective
115;Building;kind
115;AppleFeature;category
115;AppleTaste;quality
115;AppleDisposition;category
115;AppleBatch;collective
115;Pathogen;category
115;ApplePathogenInfectionPhotograph;subkind
115;InadequatePhysicalQualityStateOfSpatialEntityDuringAppleHandling;event
115;PysicalQuality;category
115;ApplePathologyType;type
115;PhysicalQualitySpace;datatype
115;Person;kind
115;ApplePathologyEnablingFactor;mixin
115;InfectedAppleSubstance;role
115;PrototypicalAppleSymptomsPhotograph;role
115;AppleAspect;category
115;GasConcentration;quality
115;Humidity;quality
115;AppleHandlingActivity;event
115;ApplePathogenInfectionPrototypeAssignment;relator
115;AppleSymptomType;type
115;AppleSymptomsPhotograph;subkind
115;AplleEndocarp;subkind
115;TemperatureQualitySpace;datatype
115;AppleQuality;category
115;AppleHarvest;event
116;Chapter(ki);kind
116;Teacher;role
116;Credit non passed;phase
116;ki non passed;phase
116;Test(t);kind
116;p non passed;phase
116;t passed;phase
116;Person;kind
116;Credit passed;phase
116;p passed;phase
116;t non passed;phase
116;Course started;phase
116;ci non passed;phase
116;Course;kind
116;Exercise(ci);kind
116;Project(p);kind
116;ki passed;phase
116;Student;role
116;ci passed;phase
117;Language;kind
117;Employed;phase
117;Full Time;subkind
117;Educational Organization;kind
117;Local Languages;kind
117;Application;relator
117;Unemployed;phase
117;Bachelor Graduate;phase
117;Masters Graduate;phase
117;University;subkind
117;Language Requirement;kind
117;Student Club;kind
117;Admission Period;relator
117;Employment History;kind
117;Hybrid;subkind
117;High School Graduate;phase
117;Part Time;subkind
117;Hobbies;kind
117;College;subkind
117;Online;subkind
117;Academic Instructor;kind
117;Machine Learning;abstract
117;Applicant;kind
117;Country;kind
117;Institute;subkind
117;Faculty;kind
117;Co-Op Program;subkind
117;City;kind
117;In Presence;subkind
117;Degree Requirement;kind
117;Study Program;kind
117;Course;kind
117;Educational History;kind
117;Vocational school;subkind
118;ClassifiedEntity;role
118;MacroEcosystem;subkind
118;AmazonicRegion;category
118;Cerrado;subkind
118;Sandy;subkind
118;LifeStage;mixin
118;ResponsibleInstitution;role
118;MoonPhase;mode
118;BlackWater;subkind
118;ObjectClassifier;role
118;SocialPoliticalRegion;category
118;EcosystemType;type
118;Species;type
118;Tropical;category
118;ConservationUnity;subkind
118;Person;kind
118;MacroEnvironment;mode
118;PublicLocation;subkind
118;CostalRegion;category
118;CollectedEntity;role
118;Lowland;subkind
118;InstitutionalContract;relator
118;Flora;collective
118;Saltwater;subkind
118;HighLuminosity;mode
118;CollectionLocation;role
118;BioticEntity;category
118;ResponsibleForCollection;role
118;DevoluteLand;subkind
118;CollectionInstrument;role
118;Air;quantity
118;Litholic;subkind
118;ResearcherParticipant;role
118;FieldsRegion;category
118;SocialPoliticalRegionType;type
118;Asexual;category
118;City;kind
118;StateLand;subkind
118;Cloudy;mode
118;Restinga;subkind
118;Freshwater;subkind
118;LowLuminosity;mode
118;Humous;subkind
118;Caatinga;subkind
118;Forest;subkind
118;FederalLand;subkind
118;MataAtlantica;subkind
118;Field;subkind
118;GeographicPoint;category
118;Luminosity;mode
118;IndiandLand;subkind
118;GeographicCoordinate;datatype
118;Pantanal;subkind
118;Collection;relator
118;Embryo;mixin
118;PhytophysiognomicRegion;category
118;PrivateLocation;subkind
118;AverageLuminosity;mode
118;NewMoon;mode
118;Adult;mixin
118;Water;quantity
118;RandomCollection;relator
118;Environment;mode
118;State;kind
118;CostalZone;subkind
118;BrackishWater;subkind
118;WhiteWater;subkind
118;Location;kind
118;Genus;type
118;CityLand;subkind
118;Female;category
118;NonExamined;category
118;AbioticEntity;category
118;Semiarid;category
118;Clayey;subkind
118;Clearwater;subkind
118;BiomeType;type
118;InstrumentedCollection;relator
118;Biome;subkind
118;TrapCollection;relator
118;Settlement;subkind
118;ClimateRegion;category
118;Rainy;mode
118;ManualCollection;relator
118;Bisexual;category
118;Instrument;kind
118;CocaisRegion;category
118;FullMoon;mode
118;Fauna;collective
118;Family;type
118;CerradoRegion;category
118;GeographicSpace;category
118;Ecosystem;kind
118;Microorganism;category
118;PatanalRegion;category
118;TropicalWetAndDry;category
118;FederalArea;subkind
118;WeatherCondition;mode
118;Microbiota;collective
118;Amazonia;subkind
118;Thorp;subkind
118;Researcher;role
118;Community;subkind
118;ResearchInstitution;kind
118;Capoeira;subkind
118;CaatingaRegion;category
118;Juvenile;mixin
118;Male;category
118;MicroEnvironment;mode
118;ParticipantInCollection;role
118;Village;subkind
118;AssistantInCollection;role
118;Pupa;mixin
118;Plant;category
118;Gender;category
118;Taxon;type
118;CollectionThroughFraction;relator
118;Soil;quantity
118;Igapo;subkind
118;Sunny;mode
118;ClimateRegionType;type
118;Egg;mixin
118;Rocky;subkind
118;AraucariasRegion;category
118;PhytophysiognomicRegionType;type
118;AtlanticRegion;category
118;Temperate;category
118;FirstQuarterMoon;mode
118;Animal;category
118;Hydromorphic;subkind
118;Classification;relator
118;EtimologicalUmbrellaCollection;relator
118;Hermaphrodite;category
118;NetCollection;relator
118;HumidSubtropical;category
118;MesoEcosystem;subkind
118;MicorEcosystem;subkind
118;Unknown;category
118;MaterialEntity;category
118;EntityInStudy;role
118;Unknown_;mixin
118;SpatialLocation;category
118;LastQuarterMoon;mode
118;Maggot;mixin
118;Country;kind
118;Vegetation;kind
118;Equatorial;category
119;Pessoa Doente;phase
119;Pessoa Viva;phase
119;Transplantador;role
119;Sistema Circulatório;kind
119;Doador;role
119;Transplante;relator
119;Córnea;kind
119;Pessoa com PCR;phase
119;Tecido;category
119;Item Captado;roleMixin
119;Sistema Orgânico;category
119;Item Transplantado;roleMixin
119;Pessoa Morta;phase
119;Pessoa;kind
119;Captador;role
119;Pessoa com ME;phase
119;Não Funcional;phase
119;Receptor;role
119;Funcional;phase
119;Homem;subkind
119;Órgão;category
119;Coração;kind
119;Captação;relator
119;Mulher;subkind
119;Pessoa Saudável;phase
120;Operability;roleMixin
120;Consistency;roleMixin
120;Simplicity;roleMixin
120;Verifiability;roleMixin
120;Performability;roleMixin
120;Completeness;roleMixin
120;Conciseness;roleMixin
120;Intuitiveness;roleMixin
120;Publicity;roleMixin
120;Dependability;roleMixin
120;Availability;roleMixin
120;Extensibility;roleMixin
120;Transparency;roleMixin
120;Correctness;roleMixin
120;Controlability;roleMixin
120;Current;roleMixin
120;Validity;roleMixin
120;Comparable;roleMixin
120;Clarity;roleMixin
120;Auditability;roleMixin
120;User-friendliness;roleMixin
120;Impact;roleMixin
120;Accountability;roleMixin
120;Understandability;roleMixin
120;Decomposability;roleMixin
120;Informativeness;roleMixin
120;Acessibility;roleMixin
120;Uniformity;roleMixin
120;Usability;roleMixin
120;Adaptability;roleMixin
120;Portability;roleMixin
120;Accuracy;roleMixin
120;Composability;roleMixin
120;Integrity;roleMixin
120;Traceability;roleMixin
121;Skiing;subkind
121;Multi Line String;subkind
121;Cycling;subkind
121;resturant visit;subkind
121;food and wine tour;kind
121;language certificate;role
121;finish;phase
121;paid;role
121;cultural visit;kind
121;string;datatype
121;Line String;subkind
121;booking;relator
121;receipt;kind
121;certification;relator
121;int;datatype
121;tourist;role
121;float;datatype
121;completed;phase
121;feedback;relator
121;sport activity;kind
121;path;category
121;user;kind
121;online payment;subkind
121;itinerary;kind
121;Adress;datatype
121;Tourist Guide;role
121;location;category
121;church visit;subkind
121;point;datatype
121;activity certificate;role
121;Climbing;subkind
121;time;datatype
121;museum visit;subkind
121;plan;relator
121;Winery visit;subkind
121;city center visit;subkind
121;offer;quality
121;planed;phase
121;credit/debit card payment;subkind
121;Point;subkind
121;being processed;phase
121;castel visit;subkind
121;Hiking;subkind
121;long;datatype
121;activity;category
121;in progres;phase
121;Multi_point;subkind
121;payment;kind
121;geometry;quality
122;Contributor;roleMixin
122;Publisher;roleMixin
122;Audio Object;kind
122;string;datatype
122;Composite Area;subkind
122;Agent;category
122;Published;phase
122;Snowpark Category;subkind
122;Ski Slope Category;subkind
122;In-Person Event;phase
122;float;datatype
122;Person;kind
122;Multi-Polygon;subkind
122;Media Object;category
122;Closed;phaseMixin
122;Area Owner;roleMixin
122;Line String;subkind
122;Snow Measurement;relator
122;Address;datatype
122;Time Instant;datatype
122;Snowpark;subkind
122;Permanently Closed;phaseMixin
122;License Type;type
122;Ski Slope;subkind
122;Organization;kind
122;Range;datatype
122;Snowpark Feature;subkind
122;Streaming Platform;kind
122;Contact Point;datatype
122;Difficulty;quality
122;License Holder;roleMixin
122;Mountain Area Category;subkind
122;Snow Type;type
122;Geometry;quality
122;int;datatype
122;boolean;datatype
122;Lift Category;subkind
122;Trail Category;subkind
122;Feature;type
122;Place;category
122;Media Object Category;subkind
122;Author;roleMixin
122;Operational;phaseMixin
122;Time;datatype
122;Point;subkind
122;Hybrid Event;phase
122;EU Difficulty;enumeration
122;Lift;kind
122;Event Series Category;subkind
122;Venue;roleMixin
122;Hours Specification;datatype
122;Video Object;kind
122;Day of Week;enumeration
122;Geospatial Feature;category
122;Image Object;kind
122;Time Interval;datatype
122;Multi-Point;subkind
122;Named Entity;category
122;Cancelled;phase
122;Virtual Event;phase
122;US Difficulty;enumeration
122;Simple Event;subkind
122;Multi Line String;subkind
122;Composite Event;subkind
122;Target Audience;collective
122;Event Series;subkind
122;Mountain Area;kind
122;Coordinate;datatype
122;SimpleArea;subkind
122;Sponsor;roleMixin
122;Snowpark Difficulty;enumeration
122;Trail;kind
122;Frequency;datatype
122;Polygon;subkind
122;Organizer;roleMixin
122;Event Plan;relator
122;Category;type
122;Event Plan Category;subkind
123;SemanticallySimple;mode
123;SemanticallyComplex;mode
123;Spoken-WrittenProposition;subkind
123;ImproperSense;subkind
123;SyncategorematicConcept;subkind
123;SyntacticallySimple;mode
123;MentalProposition;subkind
123;MentalSuppositum;role
123;ScienceInStrictSense;subkind
123;SemanticallyComplexSpoken-WrittenTerm;subkind
123;Proposition;kind
123;Token;kind
123;Science;kind
123;ImproperSupposition;subkind
123;PersonalSupposition;subkind
123;Mind;kind
123;MaterialSuppositionForSyncatogramaticTerm;subkind
123;SimpleSupposition;subkind
123;ProperSense;subkind
123;Similarity;relator
123;Logic;category
123;Term;kind
123;MaterialSupposition;subkind
123;Convention;mode
123;MentalPersonalSupposition;subkind
123;PracticalScience;subkind
123;CategorematicTerm;subkind
123;LawOfReasoning;kind
123;Inscription;subkind
123;TokenType;kind
123;Expression;subkind
123;Concept;kind
123;SemanticallyComplexExpression;role
123;LogicalDoctrine;subkind
123;Spoken-WrittenSuppositum;role
123;Logic-in-use;kind
123;LogicalRule;kind
123;Spoken-WrittenTerm;subkind
123;SyntacticallyComplex;mode
123;CategorematicConcept;subkind
123;MixedTerm;mixin
123;ProperSuppositon;subkind
123;Context;mode
123;Signification;relator
123;SuppositionInConventionalLanguage;subkind
123;Concept;subkind
123;SyncategorematicTerm;subkind
123;Supposition;relator
123;ComplexConcept;subkind
123;Interpretation;relator
123;Suppositum;role
123;SemanticallySimple Expression;role
123;Utterance;subkind
123;Object;kind
124;Sculpture;kind
124;Bird;kind
124;Decommissioned;phase
124;Edition Publishing;relator
124;Suez-class Ship;subkind
124;Ship Class by Size;subkind
124;Emperor Penguin;subkind
124;Writer;role
124;Publisher;roleMixin
124;Book Authorship;relator
124;Person;kind
124;Discontinued Ship Type;phase
124;Ship;kind
124;Painter;role
124;Copyrighted Work;phaseMixin
124;Discoverer;role
124;Recognized Species;role
124;Temporary;phase
124;Awarded Work;roleMixin
124;Ship Type;type
124;Extinct Species;phase
124;Agent;category
124;Discovery Entitlement;relator
124;Least Concern Species;phase
124;Captain;role
124;Canal;kind
124;Size;quality
124;Organization;kind
124;Bird Species;type
124;Sculptor;role
124;On Route;phase
124;Painting;kind
124;Book;type
124;Commissioned;phase
124;Canal Restrictions;relator
124;Person;kind
124;Book Copy;kind
124;Permanent;phase
124;Licensing;relator
124;License Holder;roleMixin
124;Threatened Species;phase
124;Author;roleMixin
124;Assignment;relator
124;Golden Eagle;subkind
124;Captain License;mode
124;Person;kind
124;Public Domain Work;phaseMixin
124;Panama-class Ship;subkind
124;Creative Work;category
124;Licensed Ship Type;role
124;Current Ship Type;phase
125;Updated Idea;role
125;Update Idea;relator
125;Idea Attachment;mode
125;Merged_1;role
125;Partially Implemented;phase
125;User with Idea Contest Comment;role
125;Revised Idea;role
125;Submitting User;role
125;Read Authorization;relator
125;Idea Contest;kind
125;Relatee;role
125;Rating Range;datatype
125;Idea with a Comment;role
125;Idea;kind
125;Submitted Idea;role
125;User with Comment;role
125;Category;type
125;Describes Part;relator
125;Up Down Rating Range;datatype
125;Idea Relationship;relator
125;Rejected;phase
125;Idea Category;type
125;Textual Review;relator
125;Described;role
125;Metric;datatype
125;Online Account;kind
125;Implemented;phase
125;User with Account;role
125;Edited;relator
125;SubCategory;type
125;Reviewer;role
125;Idea Updater User;role
125;Submission;relator
125;Similarity;relator
125;Updated Contest;role
125;Review Rating;mode
125;User in a Group;role
125;User;kind
125;Write Authorization;relator
125;Idea Contest Comment;relator
125;Creation;relator
125;Idea Comment;relator
125;Submission Method;datatype
125;Rating Review;relator
125;Account Ownership;relator
125;Similaree;role
125;MinMax Rating Range;datatype
125;Draft;phase
125;User Group;collective
125;Describee;role
125;Merged;role
125;Similar Idea;role
125;Deployed;phase
125;Merging;relator
125;Accepted;phase
125;Review;relator
125;Related Idea;role
125;Contest with Access Authorization;role
125;Review Category;type
125;User with Idea;role
125;Contest with Idea;role
125;User Editor;role
125;Commented Contest;role
125;Access Authorized Group;role
